text,target
"['hurt', 'read', ""people'"", 'holiday', 'work', ':d']",1.0
"['nice', 'hear', 'want', 'switch', 'us', ':)', 'pro', 'kit', 'would', 'best', 'choic', 'follow', 'link']",1.0
"['beauti', '...', 'winter', 'like', 'summer', 'russia', ':)']",1.0
"['thought', '’', 'like', 'mate', ':)']",1.0
"[""i'm"", 'play', 'brain', 'dot', 'braindot']",1.0
"['stat', 'week', 'arriv', 'new', 'follow', 'unfollow', ':)', 'via']",1.0
"['dm', ':p']",1.0
"['also', 'come', 'game', ':)']",1.0
"['thank', ':)']",1.0
"[':)', 'hope', 'enjoy']",1.0
"['ok', 'first', 'time', 'chat', 'made', 'joke', 'lol', 'believ', 'wont', 'forget', 'u', ':)', 'name']",1.0
"['mymonsoonstori', 'bodi', 'shop', 'bodi', 'mist', 'vanilla', 'work', 'wonder', 'skin', ':)']",1.0
"[':)', 'best', 'youtub', '...', 'keep', 'good', 'work', 'man', 'starsquad', 'sidemen']",1.0
"['yaaayyy', 'best', 'friendaaa', 'shout', 'like', 'minion', ':)']",1.0
"['thank', 'ad', 'us', 'list', ':)', 'make', 'sure', 'keep', 'touch', 'news', 'light', 'bulb', 'made', 'corn', 'wast']",1.0
"['tbp', 'wow', 'prize', 'delight', 'eye', 'pick', 'win', 'burst', 'sing', 'ps', 'mine', 'feel', 'divin', ':)']",1.0
"['bath', ':)', 'even', '’', 'wheeli', 'bin', 'nowher', 'put']",1.0
"['get', 'readi', '...', 'ubericecream', 'messengerforaday', ':)']",1.0
"['yeap', ':)']",1.0
[],1.0
"['cool', '...', 'congrat', 'kyli', 'u', 'look', 'nice', ':-)']",1.0
"['thought', 'work', 'season', 'realli', 'busi', 'day', 'ok', 'deal', 'weekend', 'toilet', 'break', ':p']",1.0
"['daddi', 'af', '...', ':-)']",1.0
"['latest', 'one', ':)']",1.0
"['happi', 'make', ':)']",1.0
"['far', 'good', 'ikaw', 'musta', 'cheatmat', ':)']",1.0
"['e', 'l', 'f', 'thank', 'singer', ':)', 'kyuhyun', 'thank', 'e', 'l', 'f']",1.0
"['ghanton', 'se', 'light', 'nahi', ':)']",1.0
"['one', 'last', 'long', 'lol', 'block', 'alreadi', 'must', 'nice', 'tweet', 'hate', ':)']",1.0
"['ur', 'skin', 'think', 'ur', 'still', 'decid', 'break', ':-)', 'cool']",1.0
"['easy.get', 'go', 'work', 'come', 'home', 'bout', 'take', 'care', 'home', 'famili', 'therein', ""that'"", 'see', ':-)']",1.0
"['thank', 'majalah']",1.0
"['piti', 'parti', ':-)']",1.0
"['tgif', 'unless', 'one', 'student', ':)', 'light', 'read']",1.0
"['dominiqu', ""i'm"", 'biggest', 'fan', 'like', 'oh', ""i'm"", 'england', 'get', 'fan', 'sign', ':)']",1.0
"['good', 'caus', ""i'd"", 'like', 'upload', ':)']",1.0
"['goood', 'mornin', 'earthl', ':d']",1.0
"['happi', 'tweet', 'like', 'new', 'build', ':)', 'mm']",1.0
"['okay', 'yay', 'ask', 'tomorrow', 'pleas', ':)']",1.0
"['alway', ':)', 'posit']",1.0
"['lamp', 'shop', ':)']",1.0
"['word', 'big', 'site', 'got', 'chang', 'a-foot', ':)', 'websit', 'develop', 'revamp']",1.0
"['vote', 'brainchild', 'time', 'pleas', 'may', 'poem', ':d']",1.0
"['confid', 'confin', 'u', 'ur', 'limit', '...', ':)']",1.0
"['wish', 'colorado', ':)']",1.0
"['happi', 'friday', 'folk', 'order', 'goodyear', 'tyre', 'onlin', 'get', 'upto', '£', 'cashback', 'cs', 'appli', 'yourewelcom', ':)']",1.0
"['nightli', 'routin', 'simpin', ':-)']",1.0
"['add', 'snapchat', 'yall', ':)', 'give', 'name']",1.0
"[""i'm"", 'look', 'influenc', 'app', ':)', 'interest', ""here'"", 'invit']",1.0
"['sketchbook', 'art', 'lovewild', 'draw', 'hair', 'turn', 'pretti', 'cool', ':d', 'art', 'hair', 'color', 'colorpencil', 'cray', '…']",1.0
"['tune', 'back', 'hubbi', ':)', 'u', 'play', 'queen', 'pl']",1.0
"['fell', 'asleep', 'like', ""can't"", 'fall', 'asleep', 'two', 'hour', ':-)']",1.0
"['great', 'night', 'great', 'peopl', ':)']",1.0
"['imma', 'use', 'next', 'time', ':)']",1.0
"['ob', 'h', 'v', 'kino', ':)']",1.0
"['gone', 'make', 'tho', 'posit', 'day', ':)', 'adult', ""can't"", 'keep', 'act', 'like', 'mom', '..']",1.0
"['hi', 'see', 'u', 'like', 'fourfivesecond', 'think', 'u', 'might', 'like', 'deaf', 'ear']",1.0
"['great', 'went', 'kardamena', 'last', 'summer', 'amaz', 'beach', 'wonder', 'sea', 'year', 'time', 'go', 'samo', 'greec', ':)', ':)']",1.0
"['chicken', 'caesar', 'salad', 'tad', 'bland', 'live', ':)']",1.0
"['love', 'afraid', 'respond', 'hate', ':)', 'ili', 'x', 'x', 'x']",1.0
"['first', 'leg', 'tour', 'go', 'well', ':d', 'music', 'band', 'rock', 'magictrik', 'tour']",1.0
"['okk', 'den', 'call', 'abp', 'n', 'spread', 'allov', 'india', 'n', 'abroad', 'well', ':p']",1.0
"['thank', 'much', ':)']",1.0
"['pleas', 'let', 'us', 'know', 'store', 'abl', 'visit', 'may', 'inform', 'expect', ':)']",1.0
"['tweet', 'much', 'appreci', 'thank', 'dedic', 'member', ':)']",1.0
"['freedom', 'hangout', 'whoever', 'want', ':)']",1.0
"[""i'm"", 'like', ':)']",1.0
"['hi', ':-)', 'look', 'tourist', 'info', 'get', 'applic', 'zonzofox', 'click', 'link']",1.0
"['leo', 'season', ':-)', '♌', '️']",1.0
"['life', 'kutiyapanti', ':d', 'love', 'life', ':d']",1.0
"['thank', 'support', ':)', 'kunoriforceo', 'ceomonth']",1.0
"['profession', 'hit', 'video', 'wick', 'boomshot', 'fuh', 'di', 'world', 'even', 'thank', ':)']",1.0
"['yeeey', 'welcom', 'club', 'one', 'half', 'year', 'whatsapp', '..', 'donot', 'regret', '..', ':)']",1.0
"['problem', ':)', 'pleasur', '❤', '️']",1.0
"['send', 'one', 'pleas', ':)', 'wont', 'expos', 'roast']",1.0
"['lemm', 'cover', 'u', 'lipstick', 'n', 'cran', 'vodka', ':-)']",1.0
"['road', 'trip', ':d']",1.0
"['alway', 'walk', 'past', 'place', 'may', 'go', 'tri', ':d']",1.0
"['yeah', ""i'v"", 'lost', 'call', 'day', ':)']",1.0
"['jummah', 'mubarak', 'rememb', 'prayr', ':)']",1.0
"['member', 'හෙල', 'හවුල', 'chanc', ':d']",1.0
"['miss', 'babi', ':)', 'onemochaonelov']",1.0
"['yo', 'southpaw', 'great', 'movi', 'someon', 'better', 'get', 'award', ':d']",1.0
"['music', 'human', 'geniu', 'stroma', ':)']",1.0
"['live', 'younow', 'jonah', 'jareddd', ':)']",1.0
"['messag', 'full', 'name', 'b', 'address', 'postcod', 'talkmobil', 'phone', 'number', 'thank', ':)']",1.0
"['last', 'class', 'morn', 'two', 'week', 'break', ':-)']",1.0
"['happi', 'happi', 'birthday', 'emili', ':d']",1.0
"['elf', 'fight', 'huha', ':d', ':)', 'teenchoic', 'choiceinternationalartist', 'superjunior']",1.0
"['may', 'find', 'confus', ':)', 'simpl', 'wolf']",1.0
"['nice', 'pic', ':)']",1.0
"['promot', ':)']",1.0
"['yeah', 'bird', 'transform', 'sword', ':d']",1.0
"['even', 'real', 'word', ':d']",1.0
"['could', 'misread', 'wors', 'thing', ':p']",1.0
"['forward', 'richard', '...', 'follow', ':)']",1.0
"['hey', 'like', 'fnaf', 'check', 'youtub', 'channel']",1.0
"['yup', 'happen', 'everywher', 'peopl', 'cant', 'debat', 'come', 'name', 'call', ':-)']",1.0
"['need', 'get', 'work', 'today', 'ibiza', ':)', ':)', ':)', 'birthdaymoneyforjesusjuic']",1.0
"['anytim', ':)']",1.0
"['mistak', 'happen', 'man', 'long', 'get', 'play', 'game', ""we'll"", 'happi', ':)']",1.0
"['hey', 'wanna', 'check', 'ytb', 'channel', 'post', 'gameplay', 'tutori']",1.0
"['one', 'construct', 'critic', 'welcom', ':)', 'ganesha', 'textur', 'photographi', 'art', 'hinduism', 'hindugod', 'elephantgod']",1.0
"['ye', 'alway', 'selfish', 'fuck', ':)']",1.0
"['hey', 'like', 'fnaf', 'check', 'youtub', 'channel']",1.0
"['want', 'creat', 'first', 'bboy', 'cardgam', 'pixelart', 'gamedesign', ':d', 'think', 'indiedev', 'pixel_daili', 'gamedev']",1.0
"['sound', 'still', 'like', 'good', 'idea', ':)']",1.0
"['limit', 'plateau', 'must', 'stay', 'must', 'go', 'beyond', ':)', 'bruce', 'lee']",1.0
"['man', 'sing', 'rain', ':)']",1.0
"['laguna', ':)', 'see']",1.0
"[':)', 'time', 'nhi', 'tha', 'offic', 'work', 'bahot', 'tha', 'baje', 'raat', 'ko', 'liya', 'tha', 'hath', 'tri', 'creat', 'best', 'ghant', 'itna', 'hi', 'bana', 'paya']",1.0
"[""that'"", 'true', 'quit', 'whenev', 'want', ':d']",1.0
"['thank', ':)', 'weekend', 'tri', 'best', ':)']",1.0
"['u', 'like', 'uta', 'read', 'manga', ':-)', 'love', 'even', ':-)', 'haha', 'yeah']",1.0
"['famili', 'hang', ':)', '—', 'feel', 'festiv', 'jamuna', 'futur', 'park']",1.0
"['move', 'forward', 'happi', 'spirit', 'find', 'thing', 'alway', 'work', '\\:']",1.0
"['rememb', 'sent', 'present', 'last', 'christma', 'dub', 'swiftma', ':)']",1.0
"['miss', ':-)']",1.0
"['super', 'proud', ':)']",1.0
"['love', 'pic', 'fab', 'show', ':-)', 'x']",1.0
"['morn', ':)']",1.0
"['tha', 'case', 'trion', 'interact', 'forum', 'twitch', ':)']",1.0
"[""that'"", 'spirit', ':)', 'wsalelov']",1.0
"['sort', 'earli', 'hour', 'thank', 'help', 'rais', 'initi', 'issu', 'make', 'commun', ':)']",1.0
"['hii', 'follow', 'pleas', ""i'd"", 'like', 'ask', 'one', 'thing', 'dm', ':)']",1.0
"['happi', 'b-day', ':)']",1.0
"[""that'"", 'disgust', 'glad', 'acc', 'back', ':)', 'hope', 'get', 'deserv']",1.0
"['back', 'brand', 'new', 'commodor', 'program', 'commun', 'town', ':)', 'th', 'august']",1.0
"['okay', ':)']",1.0
"['im', 'wear', 'mine', 'dj', 'next', 'fri', ':-)']",1.0
"['thank', 'take', 'time', 'tweet', 'us', 'annabel', ""we'll"", 'pass', 'london', 'bridg', 'team', ':)']",1.0
"['alreadi', ':)']",1.0
"['everi', 'way', 'like', 'jess', ':)']",1.0
"['happi', 'friday', ':)']",1.0
"['short', 'routin', 'quest', 'borderland', ':)', 'wanderrook']",1.0
"['thank', 'made', 'day', ':)', ""let'"", 'organis', 'meet', 'soon', 'base', 'london']",1.0
"[""i'm"", 'person', 'workout', 'eat', 'healthi', 'minut', 'gain', 'weight', ':-)']",1.0
"['gm', 'meet', 'preciou', 'soft', 'ladi', 'real', 'friend', 'mizz', 'preciou', ':)', ';)', 'mani', 'like', '...']",1.0
"['aameen', '..', ':)', 'long', 'live', 'pakistan', '..', 'bleedgreen', '..', '✌', '️']",1.0
"['alreadi', 'follow', 'back', 'oppa', ':)']",1.0
"['liam', 'sophia', 'chicago', ':)', '♥']",1.0
"['btw', 'honeymoon', ':)']",1.0
"['yeah', 'bring', 'boom', ""da'esh"", 'co-ord', 'fsa', 'estat', ':)']",1.0
"['welcom', ':)', ""when'"", 'next', 'meet']",1.0
"['singer', 'dusti', 'tunisia', 'music', 'tunisia', 'wonder', 'nice', 'peopl', ':-)', 'youtub', '...']",1.0
"['la', ""class'"", ':p']",1.0
"['hahaha', 'go', 'doug', ':-)']",1.0
"['forgot', 'ask', 'may', 'post', 'fb', 'happi', 'friday', ':-)']",1.0
"['visit', 'blog']",1.0
"['everyon', 'fuckin', 'irrit', ':)']",1.0
"['also', 'mean', 'imma', 'go', 'back', 'twitter', 'activ', ':d', 'caus', 'know', 'everyon', 'miss', ';)', 'xd']",1.0
"['hello', 'ladi', 'apolog', 'delay', 'pleas', 'dm', 'us', 'address', 'size', 'detail', ""we'll"", 'ship', 'prize', ':)']",1.0
"['free', 'voucher', 'twitter', 'friend', 'use', 'fiverr', ':)']",1.0
"['oh', 'gina', 'busi', ':-)', ""can't"", 'wait', 'see', 'hear', 'xxx', 'soproud']",1.0
"['happi', 'friday', 'everyon', 'hope', 'fantast', 'week', ':)', 'friday']",1.0
"['ye', 'one', 'team', ':)']",1.0
"['happi', 'belat', 'birthday', 'sweeti', ':)']",1.0
"['morn', 'emma', ':)']",1.0
"['thank', 'guy', ':)']",1.0
"['would', 'say', ':-)']",1.0
"['love', 'make', 'two', 'heart', 'one', ':)']",1.0
"['thank', 'ad', 'us', 'list', ':)', 'make', 'sure', 'keep', 'touch', 'news', 'light', 'bulb', 'made', 'corn', 'wast']",1.0
"['thank', 'mr', 'bee', 'xxx', ':-)']",1.0
"['thankyou', ':)']",1.0
"['close', 'enought', ':)']",1.0
"['good', 'luck', '...', 'anoth', 'potenti', 'favourit', 'water', 'hole', ':-)']",1.0
"['bad', 'boy', ':)', 'burger', 'melbourneburg']",1.0
"['want', 'ft', 'arianna', ':-)']",1.0
"['everyon', 'follow', ':)']",1.0
"['hey', 'lesley', 'sorri', 'get', 'shall', 'send', 'post', 'tonight', ':)']",1.0
"['thank', 'esai', ':-)']",1.0
"['thank', 'text', 'back', ':)', ""i'm"", 'text', 'tomorrow', ':)']",1.0
"['unfollow', 'back', ':)']",1.0
"['hope', 'enjoy', 'stay', 'rotterdam', 'know', 'cheer', 'jordi', 'clasi', ':)']",1.0
"['hi', 'hot', 'girl', 'say', 'hot', 'horni', 'darl', 'xx', ':)', '♥']",1.0
"['sure', 'done', ':)']",1.0
"['salon', 'bleach', 'hair', 'olaplex', 'damag', 'like', ':)']",1.0
"['teamwork', 'right', ':d', 'zitecofficestori']",1.0
"['ff', 'happyfriday', 'great', 'friday', ':-)']",1.0
"['sure', ':)']",1.0
"['다쇼', 'got', ""let'"", 'got', 'fact', ':)']",1.0
"['still', 'tomorrow', 'work', 'colleagu', 'interest', 'bring', 'kid', 'along', ':)', 'point', 'eb', 'page']",1.0
"['tack', ':d']",1.0
"[""t'would"", 'tweetup', 'without', 'book', 'rest', 'assur', 'book', ':)']",1.0
"['thank', 'much', 'know', 'greatest', 'magic', 'detect', 'jonathancreek', 'back', 'tv', 'set', 'dvr', ':)']",1.0
"['get', 'home', 'wake', ':)', ':)']",1.0
"['thank', 'take', 'time', 'tweet', 'kat', ':)']",1.0
"['lot', 'rarer', 'life', 'twitter', ':)']",1.0
"['okkk', 'frend', 'milt', 'h', 'break', 'k', 'bad', ':)']",1.0
"['could', 'fun', 'sexi', 'girl', 'two', 'sexi', 'girl', ':)']",1.0
"['..', 'thank', 'mario', '...', 'wonder', 'friday', '...', ':)']",1.0
"['fun', 'daniel', 'hope', 'goe', 'well', ':-)']",1.0
"['thank', 'hope', 'got', 'good', 'book', 'keep', 'compani', ':-)']",1.0
"['yeah', ""i'v"", 'watch', 'cours', 'rewatch', 'ad', 'free', 'faster', 'hope', ':)', 'thank', 'look', 'forward']",1.0
"['price', 'around', ""i'm"", 'gonna', 'forward', 'info', 'email', 'decid', 'interest', ':)']",1.0
"['got', 'bed', 'yet', ':-)']",1.0
"['awww', 'sige', 'next', 'time', 'u', 'know', 'na', 'punta', 'kayo', 'dun', 'imma', 'make', 'sure', 'na', ""we'll"", 'go', 'din', ':-)']",1.0
"['sure', 'thing', ':)', 'x']",1.0
"['...', 'friday', ':d']",1.0
"['cours', 'would', 'like', ':)', 'x']",1.0
"['nooo', 'didnt', 'even', 'know', 'that', 'actual', 'type', 'googl', ':)']",1.0
"['found', 'prompt', ':-)']",1.0
"['chillin', 'w', 'salmon', ':)']",1.0
"['see', 'beauti', 'believ', 'exist', 'first', ':)']",1.0
"['hi', 'j', 'upgrad', 't-mobil', 'orang', 'ee', 'us', 'dm', 'mobil', 'number', ""i'll"", 'ask', 'sale', 'call', ':)']",1.0
"['congratul', 'realli', 'look', 'forward', 'book', 'good', 'sunday', 'morn', 'view', ""that'"", 'awesom', 'teapot', 'btw', ':-)', 'x']",1.0
"['three', 'refresh', 'cocktail', 'even', '«', 'hotter', '»', 'summer', 'one', 'suit', ':)', 'londoutrad', 'cocktail']",1.0
"['love', ':)']",1.0
"['wip', 'let', 'get', 'thing', 'tweak', ""i'll"", 'link', ':)', 'max', 'kal', 'tak']",1.0
"['fab', 'giveaway', ':)']",1.0
"['case', '..', 'facebook', 'wall', ':p']",1.0
"['stat', 'week', 'arriv', 'new', 'follow', 'unfollow', ':)', 'via']",1.0
"['home', 'alon', ':d']",1.0
"['wish', 'happi', 'birthday', 'awesom', 'fun', 'fill', 'day', ':d']",1.0
"['let', 'know', 'hear', 'anyth', ':)', 'xx']",1.0
"['wayward', 'pine', 'later', ':)']",1.0
"['yeah', 'better', 'use', 'offici', 'account', ':)', 'like', '❤', '️']",1.0
"['rock', 'muscl', ':d', 'ilikeit']",1.0
"['far', 'lfc', 'fan', 'make', 'expert', 'spot', 'mental', 'weak', 'lack', 'consist', ':-)']",1.0
"['check', 'page', 'belong', 'one', 'watford', 'commun', 'hous', 'trust', 'enterpris', 'cube', 'particp', ':-)', '...']",1.0
"['follow', 'back', 'pleass', ':)']",1.0
"['omg', 'that', 'sweet', 'thing', 'say', 'thank', ':-)', 'yeah', 'use', 'go', 'saudi', 'arabia', 'lot', 'dad']",1.0
"['ty', 'followfriday', 'top', 'influenc', 'commun', 'week', ':)']",1.0
"['good', 'luck', 'ur', 'exam', ':)']",1.0
"['one', 'approv', 'recogn', 'fanbas', 'bailona', ':)']",1.0
"['nice', 'see', 'peopl', 'chang', 'need', 'fix', 'care', ':)']",1.0
"['happi', 'responsibilti', 'ask', 'other', 'make', 'happi', ':)', 'fb']",1.0
"['park', 'get', 'sunlight']",1.0
"['happi', ':)']",1.0
"['good', 'night', 'tiger', 'sweet', 'furri', 'dream', 'xxoo']",1.0
"['nice', 'one', ':)']",1.0
"['want', 'elev', 'posit', 'want', 'promot', 'want', 'favor', 'god', 'favor', 'men', '...', ':)']",1.0
"[""i'm"", 'insecur', 'tonight', ':-)']",1.0
"['guy', ':)']",1.0
"['dan', 'god', 'bless', 'meet', 'greet', 'soon', ':)']",1.0
"['mom', ':)', 'horror', 'movi']",1.0
"['oh', 'hell', 'yeah', ':)', ""i'll"", 'expect', 'text', 'next', 'tuesday']",1.0
"['welcom', 'sabah', ':-)']",1.0
"['match', 'day', 'bitchesss', 'real', 'madrid', 'vs', 'man', 'shitti', ':d']",1.0
"['squash', 'commit', 'still', 'make', 'commit', ':)']",1.0
"['west', 'countri', 'weekend', 'next', 'ride', 'day', 'tuesday', ':)', 'sunni', 'weekend', 'around']",1.0
"['ourdaughtersourprid', 'mani', 'mani', 'congratul', 'papa', 'ji', ':)']",1.0
"['thank', 'becca', ':)']",1.0
"['love', 'new', 'song', 'delta', 'rock', ':)']",1.0
"['saw', 'thought', 'might', 'need', 'upgrad', 'girl', 'get', 'bigger', ':)']",1.0
"['first', 'love', 'wanna', 'fuck', 'late', 'night', 'think', 'got', 'nut', ':-)', 'v', 'look', '...']",1.0
"['enjoy', 'cute', 'babi', 'panda', ':)']",1.0
"['done', 'yun', ':)']",1.0
"['watch', 'joe', 'dirt', ':)']",1.0
"['ohh', 'happyfriday', 'thank', 'love', 'team', ':)']",1.0
"['alway', 'posit', ':)', 'postiv', 'selfi']",1.0
"['good', 'morn', 'sharon', 'realli', 'hope', 'better', 'today', 'medicin', 'work', 'thank', ':)', 'ttyl', 'x']",1.0
"['oh', 'fab', 'gav', 'love', 'love', 'ladi', 'linda', 'talk', 'time', 'great', 'actress', ':d', 'x']",1.0
"['follback', ':d']",1.0
"['answer', 'super', 'sonic', 'fast', ':)', 'would', 'love', 'win', 'first', 'time', ';)', 'gohf']",1.0
"['hr', '..', ':)', 'tym', 'prepar']",1.0
"['dieback', 'music', 'pack', 'total', 'worth', 'awesom', ':)', 'dota']",1.0
"['morn', ':)']",1.0
"['think', 'might', 'endit', 'london', 'photo', 'vid', 'minecon', 'london', 'video', ':)', 'look', 'rememb', 'great', 'time']",1.0
"['ok', '...', 'sere', 'play', 'yah', 'min', '..', 'haha', ':)']",1.0
"['joerin', 'scene', ':)', 'joshan', 'power', 'tandem']",1.0
"[':d', ""can't"", 'sleep', 'need', 'tri', 'lay', 'bed', 'bore']",1.0
"['stat', 'day', 'arriv', 'new', 'follow', 'unfollow', ':)', 'via']",1.0
"['b', 'call', 'friend', 'need', ':)', '...']",1.0
"['hello', 'ligao', 'citi', 'albay', ':-)', 'concert', 'bcyc', 'lnh']",1.0
"['goodnight', 'love', 'luke', 'heart', ':-)', 'love']",1.0
"['happi', 'birthday', 'enjoy', 'vacat', ':)']",1.0
"['congratul', 'sat', 'rd', 'honorari', 'degre', 'everyon', 'alac', ':)']",1.0
"['hey', 'raspberri', 'island', 'skelo_ghost', ':)', 'want', 'get', 'iphn', 'free', 'kindli', 'check', 'bi', 'thx']",1.0
"['thank', 'u', ':)']",1.0
"['thank', 'great', ':)', '❤', '️']",1.0
"['deserv', 'madadagdagan', 'pa', 'yan', ':-)', 'congrat', ':-)', 'bmc']",1.0
"['save', 'money', 'use', 'good', 'way', 'money', 'money', 'better', 'life', 'fun', ':)', 'nice', 'day']",1.0
"['u', 'find', 'ur', 'friend', 'ditch', 'u', 'caus', 'lot', 'thing', ':)', 'wtf', 'done', 'im', 'actual', 'nice', 'person']",1.0
"['order', 'dress', '..', ':)', ':)']",1.0
"['like', 'eye', ':d']",1.0
"['dear', 'person', 'pleas', 'studi', 'embarrass', 'urself', 'entropi', 'work', 'w', 'evolut', ':)']",1.0
"['ye', 'stay', 'touch', ':)', 'instagram']",1.0
"['look', 'forward', 'alway', 'love', 'giggl', 'loop', 'two', 'great', 'act', ':)']",1.0
"['cheer', 'mention', '...', 'even', 'wrong', 'section', ':)']",1.0
"['ty', 'dear', 'eva', ""i'm"", 'total', 'agre', ':-)', 'keep', 'smile', 'u']",1.0
"['spain', 'morn', ':)', 'good', 'morn', 'ian']",1.0
"['anoth', 'note', 'found', 'camden', 'town', '...', ':d', 'work']",1.0
"['even', 'talk', 'great', ':)']",1.0
"['ohhh', 'wait', ':)', 'luv', 'uhh']",1.0
"['thank', 'favorit', ':)', 'make', 'sure', 'keep', 'touch', 'news', 'light', 'bulb', 'made', 'corn', 'wast']",1.0
"['scoup', 'like', 'jren', 'nuest', ':d']",1.0
"['oh', 'love', 'lovelayyy', 'thank', 'ok', 'kidney', '..', 'want', 'anyway', ':p']",1.0
"['neuer', 'post', 'onlin', ':)', 'fix', 'spray']",1.0
"['check', 'us', ':)']",1.0
"['class', 'today', 'train', 'friend', ':)']",1.0
"['okay', 'let', 'get', 'bat', ':)']",1.0
"['one', 'fall', 'love', 'choic', '’', 'chanc', '...', ':)', '♡']",1.0
"['would', 'email', 'donnae.strydom.gov.za', ':-)', 'ta']",1.0
"[""that'"", 'great', 'hear', ""we'll"", 'sure', 'pass', 'thank', 'staff', ':)', 'nic']",1.0
"['seen', 'uni', '..', 'talent', ':)']",1.0
"['uff', 'itna', 'miss', 'karhi', 'thi', 'ap', ':p']",1.0
"['aww', 'love', 'kind', 'men', ':)']",1.0
"['mca', 'money', 'tell', 'stori', ':)']",1.0
"['save', 'live', ':-)']",1.0
"['hey', 'juaquin', 'vnzor', ':)', 'want', 'get', 'iphn', 'free', 'kindli', 'check', 'bi', 'thx']",1.0
"['break', 'shell', ':-)']",1.0
"['truth', ':d']",1.0
"['fantast', 'thank', ':)']",1.0
"['heyi', ':)', 'u', 'rt', 'link']",1.0
"['hashtag', 'say', '...', ':)']",1.0
"['still', 'green', 'tea', 'blend', 'flavor', ':)']",1.0
"[""i'm"", 'excit', ""what'"", 'come', ':)', 'realli', 'deserv']",1.0
"['today', 'improv', 'tomorrow', '...', ':-)', ':)']",1.0
"['sometim', ':-)']",1.0
"[""i'm"", 'sorri', 'ran', 'friend', 'rough', 'day', ""i'll"", 'tri', 'stream', 'saturday', ':)']",1.0
"['get', 'well', 'soon', ':)', 'xx']",1.0
"['bed', 'best', 'coupl', 'ever', ':)']",1.0
"['favorit', 'appl', 'sauc', ':)']",1.0
"['nice', 'holiday', 'honey', ':-)', 'kiss']",1.0
"['follow', 'back', 'pleass', ':)']",1.0
"['thakyou', 'sir', ':)']",1.0
"['thank', 'beatriz', ':)']",1.0
"['rt', 'bailona', 'group', 'chat', 'mention', 'approv', 'fanbas', ':)']",1.0
"['parti', 'cancel', ':p', 'bajrangibhaijaanhighestweek']",1.0
"['thank', 'follow', ':-)', 'hope', 'great', 'week']",1.0
"['puff', 'pastri', 'egg', 'tart', 'hot', 'fresh', 'oven', ':)', 'wan', 'chai', 'mtr']",1.0
"['thank', 'follow', 'us', ':)', 'like', 'cool', 'new', 'product', 'check', 'campaign']",1.0
"['make', 'alyssa', 'rub', 'tummi', ':)']",1.0
"['almost', 'done', 'master', 'sword', ':d', 'princess', 'zelda']",1.0
"['ive', 'email', 'regard', 'cours', 'queri', ':)']",1.0
"['happi', 'birthday', 'jiva', 'ever', ':)']",1.0
"['awesom', 'news', 'mate', 'well', 'happi', ':)']",1.0
"['jumma', 'mubbarak', ':)', '❤', '❤']",1.0
"['gorgeou', 'deborah', 'good', 'tast', ':)', 'use', 'coupon', 'code', 'colourdeb', 'red', 'purpl', 'blue']",1.0
"['im', 'sure', 'wasnt', 'anyth', ""we'r"", 'alreadi', 'use', ':)', 'glad', 'ur', 'home']",1.0
"['wooo', 'happi', 'friday', 'friend', ':)', 'ff']",1.0
"['plan', 'send', 'email', ""chippy'"", 'vessel', 'monday', 'ps', 'happi', 'anniversari', 'haha', ':)']",1.0
"['comput', 'sex', 'count', ':)', 'funni', 'vintag']",1.0
"['use', ""i'll"", 'pick', 'next', 'time', ""i'm"", ':)', 'yeah', ""i'll"", 'cook', 'nice', 'big', 'kitchen']",1.0
"['love', 'great', 'collag', ':)']",1.0
"['✫', '✧', '˚', '✧', '·', '✵', '⊹', 'thank', 'alway', 'put', 'smile', 'face', 'mind', 'follow', ':)', 'nice', 'day', 'x']",1.0
"['look', 'fun', 'snapchat', 'gooffeanotter', 'snapchat', 'kiksex', 'snapm', 'lesbian', 'instagram', 'mpoint', 'mugshot', ':)']",1.0
